,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub,trip
37,21190089,10/07/22(Fri)11:40:05,Anonymous,Raws where?,1665149407916440,.jpg,1920,1080,250,140,1665157205202765,1665157205,qML/YTasrOkYIZeXTmdCIg==,118984,0,0,0,megatonkyuu-musashi-season-2,4,289,96,284.0,95.0,"[{'no': 21326856, 'now': '12/08/22(Thu)14:59:43', 'name': 'Anonymous', 'com': 'MEGATON BAMP', 'time': 1670529583, 'resto': 21190089}, {'no': 21330697, 'now': '12/09/22(Fri)16:24:58', 'name': 'Anonymous', 'com': 'Where are the raws? They&#039;re normally out by now.', 'time': 1670621098, 'resto': 21190089}, {'no': 21331082, 'now': '12/09/22(Fri)18:10:02', 'name': 'Anonymous', 'com': '<a href=""#p21330697"" class=""quotelink"">&gt;&gt;21330697</a><br><span class=""quote"">&gt; Megaton-kyuu Musashi - 20 (Amazon Prime CBR 1080p).mkv</span><br>There we go.', 'time': 1670627402, 'resto': 21190089}, {'no': 21331275, 'now': '12/09/22(Fri)19:05:28', 'name': 'Anonymous', 'com': '<a href=""#p21322809"" class=""quotelink"">&gt;&gt;21322809</a><br>I would if they would put out in englsih.', 'filename': '1578512347417', 'ext': '.jpg', 'w': 1024, 'h': 696, 'tn_w': 125, 'tn_h': 84, 'tim': 1670630728275079, 'time': 1670630728, 'md5': 'tSAhkbaxUPy0Zku47nieaw==', 'fsize': 111450, 'resto': 21190089}, {'no': 21335420, 'now': '12/11/22(Sun)01:07:08', 'name': 'Anonymous', 'com': 'subs are out', 'time': 1670738828, 'resto': 21190089}]",1670738828,Megaton-kyuu Musashi Season 2,
38,21303515,11/26/22(Sat)18:21:04,Anonymous,"Nadesico<br><span class=""quote"">&gt;yfw not found</span>",1669393620442482,.png,1197,898,250,187,1669504864103949,1669504864,t+4yPm+tUAr5JdROoA3WEQ==,1203768,0,0,0,ctrl-f,4,93,39,88.0,36.0,"[{'no': 21334990, 'now': '12/10/22(Sat)22:19:17', 'name': 'Anonymous', 'com': '<a href=""#p21313947"" class=""quotelink"">&gt;&gt;21313947</a><br><a href=""#p21334979"" class=""quotelink"">&gt;&gt;21334979</a><br>What&#039;s the saying? &quot;Any group that gets it&#039;s joy from pretending to be fools will soon find themselves surrounded by real fools believing they&#039;re in good company.&quot;', 'filename': 'Nadesico - 21 [BD.720p] [Iznjie Biznjie] [6B8FE22F].mkv_snapshot_16.27_[2015.06.29_02.08.46]', 'ext': '.jpg', 'w': 960, 'h': 720, 'tn_w': 125, 'tn_h': 93, 'tim': 1670728757606806, 'time': 1670728757, 'md5': 'NnhI+VMlkSfKckT81gZiJA==', 'fsize': 48987, 'resto': 21303515}, {'no': 21335019, 'now': '12/10/22(Sat)22:28:13', 'name': 'Anonymous', 'com': '<a href=""#p21334990"" class=""quotelink"">&gt;&gt;21334990</a><br>Behold, the whole, sum, and total of what is 4Chan.', 'time': 1670729293, 'resto': 21303515}, {'no': 21335044, 'now': '12/10/22(Sat)22:36:57', 'name': 'Anonymous', 'com': '<a href=""#p21335019"" class=""quotelink"">&gt;&gt;21335019</a><br>Forget 4chan, the whole fucking internet has reached a status of intellectual entropy.', 'time': 1670729817, 'resto': 21303515}, {'no': 21335333, 'now': '12/11/22(Sun)00:35:39', 'name': 'Anonymous', 'com': '<a href=""#p21333702"" class=""quotelink"">&gt;&gt;21333702</a><br>I love her', 'filename': 'Martian Successor Nadesico s01e19 You&#039;re the Next Captain of the Nadesico .mkv_snapshot_15.08_[2022.02.12_14.05.21]', 'ext': '.png', 'w': 1440, 'h': 1080, 'tn_w': 125, 'tn_h': 93, 'tim': 1670736939385693, 'time': 1670736939, 'md5': 'eSar9SvRTT+7oT2oVj0nYw==', 'fsize': 1506513, 'resto': 21303515}, {'no': 21335401, 'now': '12/11/22(Sun)01:00:53', 'name': 'Anonymous', 'com': 'Sweet love', 'filename': '87d2b8a9db9f7409ec793a15514b49e7', 'ext': '.jpg', 'w': 1744, 'h': 2398, 'tn_w': 90, 'tn_h': 125, 'tim': 1670738453609809, 'time': 1670738453, 'md5': 'h9K4qdufdAnseToVUUtJ5w==', 'fsize': 1347125, 'resto': 21303515}]",1670738453,Ctrl F,
39,21325007,12/07/22(Wed)15:09:23,Anonymous,"show off your grunt customs, your custom customs or some randos paintjob you think is cool",a1a8ca94faf1e08f0b49591050b11416--gundam-model-mobile-suit,.jpg,550,824,166,249,1670443763743508,1670443763,5nOKGjRiubjZwbyJxtFEhQ==,124847,0,0,0,post-custom-painted-suits,4,15,9,10.0,6.0,"[{'no': 21329303, 'now': '12/09/22(Fri)05:42:53', 'name': 'Anonymous', 'com': '<a href=""#p21329297"" class=""quotelink"">&gt;&gt;21329297</a><br>i am not op and i have no clue what that is but i have a big folder of custom paint job inspo and i&#039;ve always wondered why there werent threads for finding and sharing stuff like this<br>the gunpla/plamo thread seems more like for your own work and questions and discussion not for other peoples work so don&#039;t want to post there', 'filename': 'Fgj__jIVsAYk2s3', 'ext': '.jpg', 'w': 1247, 'h': 1247, 'tn_w': 125, 'tn_h': 125, 'tim': 1670582573234454, 'time': 1670582573, 'md5': 'NXGUKbkIHtQ9M8fbBRi3dg==', 'fsize': 191362, 'resto': 21325007}, {'no': 21332213, 'now': '12/10/22(Sat)00:04:22', 'name': 'Anonymous', 'com': 'I can&#039;t paint for shit, so recently I&#039;ve been getting a friend to do the painting for me. Honestly, the fun part for me is building, I&#039;ll probably end up heavy into kitbashing when I get a bigger backlog built up.<br><br>I&#039;m currently planning out a paint job for a Zaku II, personalized to my own aesthetic. I plot out the design in PS using colorless line art of the suits and then send it, along with the model to my buddy for painting. <br><br>Does anyone have a resource for colorless line art like pic related though? I had to trace out a pic of one project because I couldn&#039;t find any simple lineart of it', 'filename': 'df8nsq0-15c36fa8-f968-4eac-9c2a-79e6234132c0', 'ext': '.png', 'w': 2248, 'h': 1772, 'tn_w': 125, 'tn_h': 98, 'tim': 1670648662531794, 'time': 1670648662, 'md5': 'qsSIf9xY1QMg4KrrA/SruQ==', 'fsize': 144513, 'resto': 21325007}, {'no': 21332262, 'now': '12/10/22(Sat)00:14:21', 'name': 'Anonymous', 'com': '<a href=""#p21325510"" class=""quotelink"">&gt;&gt;21325510</a><br><span class=""quote"">&gt;classic look</span><br>that&#039;s a real type with a more green toso :-)', 'filename': 'FSUP696acAAaGxV', 'ext': '.jpg', 'w': 1536, 'h': 2048, 'tn_w': 93, 'tn_h': 125, 'tim': 1670649261273386, 'time': 1670649261, 'md5': 'dzEk8m+pXlMfUd7/M6R4+w==', 'fsize': 355047, 'resto': 21325007}, {'no': 21332321, 'now': '12/10/22(Sat)00:34:38', 'name': 'Anonymous', 'com': '<a href=""#p21332213"" class=""quotelink"">&gt;&gt;21332213</a><br>https://imgur.com/user/Gundaml1near<wbr>t<br>https://www.pixiv.net/en/users/1816<wbr>1724', 'time': 1670650478, 'resto': 21325007}, {'no': 21335389, 'now': '12/11/22(Sun)00:58:07', 'name': 'Anonymous', 'com': '<a href=""#p21332321"" class=""quotelink"">&gt;&gt;21332321</a><br>yer a GOAT, bud', 'time': 1670738287, 'resto': 21325007}]",1670738287,Post Custom Painted suits,
40,21198106,10/10/22(Mon)05:03:50,Axia Delta,"Previous thread:<br><span class=""deadlink"">&gt;&gt;20902836</span><br><br><span class=""quote"">&gt;Old links (some may not work)</span><br>https://pastebin.com/SdJ3rbn4 (embed)<br><span class=""quote"">&gt;Alt Pastebin/Spreadsheet (WIP)</span><br>https://mega.nz/#F!1A8xlJjK!SvBfoFK<wbr>SxfRMm0gDloniWg<br><br>Recommended Anime torrent and ddl sites:<br><br><span class=""quote"">&gt;https://nyaa.si/</span><br><span class=""quote"">&gt;https://anidex.info/</span><br><br><span class=""quote"">&gt;https://www.acgnx.se/ (torrent mirror/scraper)</span><br><span class=""quote"">&gt;https://animetosho.org/ (eng anime, torrent mirror, subs)</span><br><span class=""quote"">&gt;https://animk.info/xdcc/ (XDCC index)</span><br><span class=""quote"">&gt;http://chauthanh.info/ (eng anime &amp; OST)</span><br><span class=""quote"">&gt;https://jpddl.com/ (raws)</span><br><span class=""quote"">&gt;https://nibl.co.uk/bots (XDCC index)</span><br><br>Please don&#039;t use ARR and AnimeShinigami releases.",museum thread image 11,.jpg,1200,900,250,187,1665392630984759,1665392630,fwAf6XtvTBRH/uDXywI2LQ==,442724,0,0,0,mmp-mecha-museum-project-11,4,193,32,188.0,31.0,"[{'no': 21326820, 'now': '12/08/22(Thu)14:34:43', 'name': 'Anonymous', 'com': '<a href=""#p21323490"" class=""quotelink"">&gt;&gt;21323490</a><br>I think the only things I didn&#039;t see on this list were Gundam Evolve and IBO. There&#039;s only one release for Evolve anyways, which was easy enough to find (I think it&#039;s exactly the same one I already have, only with one of the segments split up into separate videos). As for IBO I already have that in 720p from when it was airing so I&#039;m good on that as well.<br><br>Thank you so much for this, it gives me an excellent place to start. Though since I&#039;m using a metered VPN it&#039;ll probably take me a decently long time to update my collection, but I&#039;m fine with waiting.', 'filename': 'Untitled-1', 'ext': '.png', 'w': 645, 'h': 662, 'tn_w': 121, 'tn_h': 125, 'tim': 1670528083593991, 'time': 1670528083, 'md5': 'uQ/WLWx0NQ0XErirZc04+Q==', 'fsize': 78429, 'resto': 21198106}, {'no': 21331524, 'now': '12/09/22(Fri)20:15:30', 'name': 'Anonymous', 'com': 'Bump.', 'time': 1670634930, 'resto': 21198106}, {'no': 21331621, 'now': '12/09/22(Fri)20:50:31', 'name': 'Anonymous', 'com': '<a href=""#p21323878"" class=""quotelink"">&gt;&gt;21323878</a><br><span class=""quote"">&gt;Most stuff being uploaded to archive.org is already hosted/being shared elsewhere</span><br>I&#039;ve come across manga, magazines and even some shows that don&#039;t seem to be backed up to any other sites like raws of the Combattler V manga for example.', 'time': 1670637031, 'resto': 21198106}, {'no': 21335331, 'now': '12/11/22(Sun)00:34:58', 'name': 'Anonymous', 'com': '<a href=""#p21331524"" class=""quotelink"">&gt;&gt;21331524</a><br>Page 8 bu/m/p', 'time': 1670736898, 'resto': 21198106}, {'no': 21335368, 'now': '12/11/22(Sun)00:51:17', 'name': 'Anonymous', 'com': '<a href=""#p21331621"" class=""quotelink"">&gt;&gt;21331621</a><br><span class=""quote"">&gt;Combattler V manga</span><br><br>What the fuck I didn&#039;t even know this existed. Thanks anon<br><br>Links:<br><br>Vol 1: https://archive.org/details/akirahi<wbr>ocombivraws<br><br>Vol 2: https://archive.org/details/akirahi<wbr>ocombattlvervvol2', 'time': 1670737877, 'resto': 21198106}]",1670737877,/mmp/ - /m/echa Museum Project #11,!!SuH5TLtysNd
41,21324049,12/07/22(Wed)01:45:52,Anonymous,"ITT post only the toppest of tier /m/ themes. Movies, TV shows, anime, east, west...all are welcome.<br><br>https://www.youtube.com/watch?v=1Gs<wbr>QSJzmd1A&amp;ab_channel=Sanji1000<br><br>https://www.youtube.com/watch?v=wMt<wbr>1oPuzrcY<br><br>https://www.youtube.com/watch?v=nyb<wbr>qhMbWTOI<br><br>https://www.youtube.com/watch?v=Wss<wbr>daALr8qA&amp;ab_channel=OperaKaiju<br><br>https://www.youtube.com/watch?v=Bwb<wbr>HW8MeHDU&amp;ab_channel=PowerRangersBra<wbr>sil<br><br>https://www.youtube.com/watch?v=EaA<wbr>b4NhwKDU",63059212.224999994_Gridman Baby Dan Starts,.jpg,1400,1516,230,250,1670395552660044,1670395552,7mOegjjbuudaLjagqa72uQ==,1751012,0,0,0,top-tier-themes,4,18,6,13.0,4.0,"[{'no': 21324984, 'now': '12/07/22(Wed)14:37:48', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=miE<wbr>oXz5kENs<br><br>https://www.youtube.com/watch?v=Fjh<wbr>V-MoIh0M<br><br>https://www.youtube.com/watch?v=qHo<wbr>Wcs4XMX8<br><br>Yoko Kanno is a genius.', 'filename': 'konno and tomino', 'ext': '.jpg', 'w': 646, 'h': 494, 'tn_w': 125, 'tn_h': 95, 'tim': 1670441868694944, 'time': 1670441868, 'md5': 'X7c4AK1YdrGsSX/ZrIhQPA==', 'fsize': 235560, 'resto': 21324049}, {'no': 21333991, 'now': '12/10/22(Sat)18:09:23', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=A1O<wbr>PeV-R91o', 'time': 1670713763, 'resto': 21324049}, {'no': 21334021, 'now': '12/10/22(Sat)18:25:39', 'name': 'Anonymous', 'com': '<a href=""#p21324822"" class=""quotelink"">&gt;&gt;21324822</a><br>It predates Kai.', 'time': 1670714739, 'resto': 21324049}, {'no': 21335334, 'now': '12/11/22(Sun)00:36:23', 'name': 'Anonymous', 'com': 'https://www.youtube.com/watch?v=x-n<wbr>RdqGUYGM', 'time': 1670736983, 'resto': 21324049}, {'no': 21335348, 'now': '12/11/22(Sun)00:41:32', 'name': 'Gunlord', 'com': '<a href=""#p21324726"" class=""quotelink"">&gt;&gt;21324726</a><br>You&#039;ve got Layzner there, but no post of Takahashi OPs is complete without this:<br><br>https://www.youtube.com/watch?v=J8h<wbr>wDQJRU7E', 'filename': '002', 'ext': '.jpg', 'w': 1024, 'h': 1029, 'tn_w': 124, 'tn_h': 125, 'tim': 1670737292173485, 'time': 1670737292, 'md5': 'R/wFNxln9vnrfQO6Lps+QQ==', 'fsize': 1049524, 'resto': 21324049, 'trip': '!S3isJ9tOp2'}]",1670737292,top tier themes,
42,21138010,09/15/22(Thu)20:43:34,Anonymous,Transforming Battleships. Bonus for things not macross.,eggsterminator,.jpg,640,799,200,250,1663289014689265,1663289014,j9l7HdbVaM84hPPk33Cbdg==,56206,0,0,0,transforming-battleships-bonus-for-things-not,4,112,85,107.0,80.0,"[{'no': 21311385, 'now': '11/30/22(Wed)16:47:07', 'name': 'Anonymous', 'filename': '1645313168491[1]', 'ext': '.jpg', 'w': 2578, 'h': 1474, 'tn_w': 125, 'tn_h': 71, 'tim': 1669844827286291, 'time': 1669844827, 'md5': 'w+v9s5/14f03qYqfgHrG8g==', 'fsize': 1176302, 'resto': 21138010}, {'no': 21316691, 'now': '12/03/22(Sat)16:16:37', 'name': 'Anonymous', 'filename': '1645365118404[1]', 'ext': '.jpg', 'w': 2314, 'h': 1254, 'tn_w': 125, 'tn_h': 67, 'tim': 1670102197858886, 'time': 1670102197, 'md5': 'BReks5XtFnjTKQysXNVIUA==', 'fsize': 520160, 'resto': 21138010}, {'no': 21322357, 'now': '12/06/22(Tue)08:25:14', 'name': 'Anonymous', 'filename': '1645445147955[1]', 'ext': '.jpg', 'w': 2072, 'h': 918, 'tn_w': 125, 'tn_h': 55, 'tim': 1670333114168023, 'time': 1670333114, 'md5': '+YCWvT8rIsXNZI2+Vdgw5A==', 'fsize': 358051, 'resto': 21138010}, {'no': 21327026, 'now': '12/08/22(Thu)16:47:30', 'name': 'Anonymous', 'filename': '1645536809432[1]', 'ext': '.jpg', 'w': 2148, 'h': 1266, 'tn_w': 125, 'tn_h': 73, 'tim': 1670536050459687, 'time': 1670536050, 'md5': '5zkAWtmo/BoijUaQoh8xeQ==', 'fsize': 536357, 'resto': 21138010}, {'no': 21335345, 'now': '12/11/22(Sun)00:40:44', 'name': 'Anonymous', 'com': 'It&#039;s labeled as a &quot;battleship&quot; in a SRW, so it counts. Plus, it can transform into two other forms.', 'filename': 'Shin_Getter_Dragon', 'ext': '.png', 'w': 966, 'h': 730, 'tn_w': 125, 'tn_h': 94, 'tim': 1670737244155030, 'time': 1670737244, 'md5': 'wNKHv/VQ4OagSBuMFJE/1A==', 'fsize': 710709, 'resto': 21138010}]",1670737244,,
43,21333751,12/10/22(Sat)16:11:30,Gihren&#039;s Translator,"I&#039;m releasing an update to the Gihren&#039;s Greed translation as an early Christmas present. This release translates the rest of the main AEUG campaign meaning at this point more than half of the game is translated. All that&#039;s left are the main Titans and Axis campaigns and the small extra campaigns.<br><br>This release took longer than expected since it turns out the AEUG campaign actually has more dialogue in it than either the Federation or Zeon campaigns which took me by surprise. Next on the list I&#039;ll be doing the extra campaigns since those are all just intro, an event, and endings so they can all be translated quickly. After that, it will be the main Titans and Axis campaigns which are both shorter than any of the campaigns translated so far.<br><br>For those who aren&#039;t familiar with this translation the main Federation, Zeon, and AEUG campaigns and the majority of the UI are all translated. The only things I have left to translate are the remaining campaign dialogue and some UI elements. You&#039;ll need to use my custom version of the PPSSPP emulator included with the translation to play it as I use its texture replacement feature for most of the translation.<br><br>Also included are my character mods which include 52 character variations and new characters that were mainly made just for fun and to help with Copy X&#039;s runs there are instructions inside on how to enable and disable them.<br><br>If you want to support the translation you can either donate to me through PayPal, upload save states for untranslated events, or translate events yourself and add them to my translation document, any of these are appreciated.<br><br>Translation Pastebin:<br>https://pastebin.com/3fLsrSit<br><br>Character Mods Pastebin:<br>https://pastebin.com/36UFT3Gz<br><br>Donation links Pastebin:<br>https://pastebin.com/x2kwNdsa<br><br>Documents and assets:<br>https://pastebin.com/S6hGE4AP<br><br>My Pastebin account (Cheat codes, mod tutorial, etc):<br>https://pastebin.com/u/GihrensTrans<wbr>lator",GGMov4,.jpg,1193,900,250,188,1670706690464031,1670706690,50X6UtyXPY1aY+8Q/IuORA==,620121,0,0,0,gihrens-greed-menace-of-axis-v-english,4,7,1,2.0,0.0,"[{'no': 21333916, 'now': '12/10/22(Sat)17:35:14', 'name': 'Anonymous', 'com': 'Based Blex translator', 'filename': '492C8693-C41E-41CA-9E09-93CE750EEE15', 'ext': '.jpg', 'w': 800, 'h': 450, 'tn_w': 125, 'tn_h': 70, 'tim': 1670711714239821, 'time': 1670711714, 'md5': 'IttMoGq80NB0JXLEsW1iuA==', 'fsize': 33598, 'resto': 21333751}, {'no': 21333960, 'now': '12/10/22(Sat)17:56:04', 'name': 'Gihren&#039;s Translator', 'com': '<a href=""#p21333751"" class=""quotelink"">&gt;&gt;21333751</a><br>Also, forget to mention in the post, but special thanks to Copy X for providing me with savestates for events and saving me a good bit of time.', 'time': 1670712964, 'resto': 21333751}, {'no': 21334086, 'now': '12/10/22(Sat)18:51:36', 'name': 'Anonymous', 'com': '<a href=""#p21333751"" class=""quotelink"">&gt;&gt;21333751</a><br>Bless you man', 'time': 1670716296, 'resto': 21333751}, {'no': 21334093, 'now': '12/10/22(Sat)18:53:38', 'name': 'Anonymous', 'com': '<a href=""#p21333751"" class=""quotelink"">&gt;&gt;21333751</a><br>Also be sure to make backups of your pastebins, and maybe transfer to other pastebin service<br>Pastebin.com is known for deleting pages because their poorly coded bots see &quot;problem content&quot; in any random shit', 'time': 1670716418, 'resto': 21333751}, {'no': 21335343, 'now': '12/11/22(Sun)00:38:51', 'name': 'Anonymous', 'com': '<a href=""#p21333751"" class=""quotelink"">&gt;&gt;21333751</a><br>Bless you king', 'time': 1670737131, 'resto': 21333751}]",1670737131,Gihren&#039;s Greed: Menace of Axis V English Translation V8,
44,21236596,10/26/22(Wed)13:03:38,Anonymous,People always say that humanoid mecha would never work in real life due to the square–cube law. So how would a 20-50 m tall robot need to look like to actually work IRL? It couldn&#039;t be based on real animals since even T-Rex only went up to 12 m.,gundam,.png,1920,1080,250,140,1666803818072432,1666803818,GN/Zq10t8ZQVn+9ZCEYlkw==,1840591,0,0,0,realistic-mecha,4,90,29,85.0,26.0,"[{'no': 21315884, 'now': '12/03/22(Sat)02:28:04', 'name': 'Anonymous', 'com': '<a href=""#p21236660"" class=""quotelink"">&gt;&gt;21236660</a><br>this', 'time': 1670052484, 'resto': 21236596}, {'no': 21322346, 'now': '12/06/22(Tue)08:17:44', 'name': 'Anonymous', 'filename': '1659770331454[1]', 'ext': '.jpg', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670332664648861, 'time': 1670332664, 'md5': '2IBnPFUGTGTUqN/TuYHU4w==', 'fsize': 392013, 'resto': 21236596}, {'no': 21322808, 'now': '12/06/22(Tue)13:29:37', 'name': 'Anonymous', 'com': '<a href=""#p21322346"" class=""quotelink"">&gt;&gt;21322346</a><br><span class=""quote"">&gt;EXECUTING HUG.EXE</span>', 'time': 1670351377, 'resto': 21236596}, {'no': 21327030, 'now': '12/08/22(Thu)16:48:36', 'name': 'Anonymous', 'filename': '1510075359255[1]', 'ext': '.gif', 'w': 480, 'h': 270, 'tn_w': 125, 'tn_h': 70, 'tim': 1670536116206932, 'time': 1670536116, 'md5': 'FGShlbQ8zjzPmZbehsS/6A==', 'fsize': 3642475, 'resto': 21236596}, {'no': 21335339, 'now': '12/11/22(Sun)00:37:42', 'name': 'Anonymous', 'filename': '1613743981996[1]', 'ext': '.gif', 'w': 468, 'h': 468, 'tn_w': 125, 'tn_h': 125, 'tim': 1670737062074810, 'time': 1670737062, 'md5': 'D8Eww8EBpLryCzC7EGquSw==', 'fsize': 1908949, 'resto': 21236596}]",1670737062,Realistic mecha,
45,21313652,12/01/22(Thu)21:16:34,Anonymous,"Which series do you think had the best Final Boss? As in, the strong, big bad Ms that the protagonist had to beat at the end.",Zgmf-x13a,.jpg,2062,2814,183,250,1669947394273326,1669947394,3LuiPdKYkuN/QjI3sLwDeQ==,3172932,0,0,0,best-final-boss-mobile-suit,4,116,49,111.0,48.0,"[{'no': 21324380, 'now': '12/07/22(Wed)07:58:12', 'name': 'Anonymous', 'com': '<a href=""#p21313652"" class=""quotelink"">&gt;&gt;21313652</a><br>I always thought bit weapons in Gundam were kind of joke until Providence showed in SEED and started wasting everything.', 'filename': '1273600256380', 'ext': '.jpg', 'w': 1733, 'h': 1159, 'tn_w': 125, 'tn_h': 83, 'tim': 1670417892433742, 'time': 1670417892, 'md5': 'hf7hbJyeShraLoPEnKSsLw==', 'fsize': 332501, 'resto': 21313652}, {'no': 21324914, 'now': '12/07/22(Wed)13:37:17', 'name': 'Anonymous', 'com': '<a href=""#p21314025"" class=""quotelink"">&gt;&gt;21314025</a><br>I don&#039;t like it, it&#039;s like the sazabi but with worse/weirder proportions (though the torso is cool) and a big thruster penis.', 'time': 1670438237, 'resto': 21313652}, {'no': 21325123, 'now': '12/07/22(Wed)16:59:45', 'name': 'Anonymous', 'com': '<a href=""#p21314839"" class=""quotelink"">&gt;&gt;21314839</a><br><span class=""quote"">&gt;Meager budget funded solely on postwar goodwill </span><br><span class=""quote"">&gt;Spends all of it on a floating moon-sized nothing burger </span><br>Sleeves and their retarded Zeek IQ didn’t deserve to complain about anything that was happening to them.', 'time': 1670450385, 'resto': 21313652}, {'no': 21327015, 'now': '12/08/22(Thu)16:42:07', 'name': 'Anonymous', 'com': '<a href=""#p21325123"" class=""quotelink"">&gt;&gt;21325123</a><br>I was shocked then laughed when I first saw it. It was never in the photo novel but so stereotypically Zeon to blow all their cash that way that I was amused.', 'time': 1670535727, 'resto': 21313652}, {'no': 21335332, 'now': '12/11/22(Sun)00:35:31', 'name': 'Anonymous', 'com': '<a href=""#p21313652"" class=""quotelink"">&gt;&gt;21313652</a><br>Naturally, the biggest and strongest MS that a hero has to fight. Namely, the Neo Zeong.', 'time': 1670736931, 'resto': 21313652}]",1670736931,Best &quot;Final Boss&quot; mobile suit?,
46,21314171,12/02/22(Fri)04:24:34,Anonymous,motherfuckers <br>https://www.youtube.com/watch?v=5eQ<wbr>3fiuvz78<br>https://www.youtube.com/watch?v=5eQ<wbr>3fiuvz78<br>https://www.youtube.com/watch?v=5eQ<wbr>3fiuvz78,Dragonar,.webm,1280,720,250,140,1669973074759375,1669973074,vdJGyuUqA2sfEBOEsBk6FA==,664893,0,0,0,metal-armor-dragonar,4,39,20,34.0,18.0,"[{'no': 21334930, 'now': '12/10/22(Sat)21:58:13', 'name': 'Anonymous', 'com': '<a href=""#p21331314"" class=""quotelink"">&gt;&gt;21331314</a><br><a href=""#p21322802"" class=""quotelink"">&gt;&gt;21322802</a>', 'filename': 'Burning Heart', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670727493281984, 'time': 1670727493, 'md5': 'Bi19TUvCHOEFFKoeokjsgQ==', 'fsize': 2782886, 'resto': 21314171}, {'no': 21335129, 'now': '12/10/22(Sat)23:14:01', 'name': 'Anonymous', 'com': '<a href=""#p21334930"" class=""quotelink"">&gt;&gt;21334930</a><br>Delightful.', 'time': 1670732041, 'resto': 21314171}, {'no': 21335132, 'now': '12/10/22(Sat)23:16:36', 'name': 'Anonymous', 'com': '<a href=""#p21335129"" class=""quotelink"">&gt;&gt;21335129</a><br>One more webm post', 'filename': 'Flying High', 'ext': '.webm', 'w': 640, 'h': 480, 'tn_w': 125, 'tn_h': 93, 'tim': 1670732196632610, 'time': 1670732196, 'md5': '+IBys7HjzH0b9oUfbaJxYw==', 'fsize': 2770775, 'resto': 21314171}, {'no': 21335274, 'now': '12/11/22(Sun)00:09:48', 'name': 'Anonymous', 'com': '<a href=""#p21314171"" class=""quotelink"">&gt;&gt;21314171</a><br>why even attempt to make this video if you don&#039;t have a manual transmission', 'time': 1670735388, 'resto': 21314171}, {'no': 21335303, 'now': '12/11/22(Sun)00:19:05', 'name': 'Anonymous', 'com': '<a href=""#p21334556"" class=""quotelink"">&gt;&gt;21334556</a><br>A well made mecha series and one amazing OP:<br><br>https://www.youtube.com/watch?v=rV3<wbr>0TKZSgOU', 'time': 1670735945, 'resto': 21314171}]",1670735945,Metal Armor Dragonar,
