,no,now,name,com,filename,ext,w,h,tn_w,tn_h,tim,time,md5,fsize,resto,bumplimit,imagelimit,semantic_url,custom_spoiler,replies,images,omitted_posts,omitted_images,last_replies,last_modified,sub,trip
19,134488909,12/11/22(Sun)18:08:22,Anonymous,"There is zero mainstream awareness of these people or their properties, yet several of them regularly get a large amount of money for their campaigns. From what I can see they’re IP’a, such as Isom and Cyberfrog have zero organic fandom and basically just sell comics to their preexisting fandom.<br><br>There is no future in this mode. It doesn’t bring in new readers, the pricing is way to high to bring in casuals and the mainstream wants to keep about a million miles between themselves and these controversial figures. The cost of living is skyrocketing and these creators somehow believe that they can sell $35, 100 page graphic novels, to a few thousand fans, forever. <br><br>The entire business mode seems to be built on “we are an alternative to the some mainstream entertainment business”, but what happens when the mainstream gets back into the business of being opiates for the masses? How can they justify their exorbitant price and inconsistent release schedule at that point?<br><br>It all seems super shady to me. The Rippa guy that supposedly made 4.5 mil did so through his private website, so that’s all unconfirmable. The embrace from right wing media that EVS and Rippa have had have made me suspect that there are Right Wing groups pumping money into some of these campaigns. <br><br>The whole business seems retarded and unsustainable",93928448-84CC-40FF-82D2-6B40D28DC33E,.jpg,306,475,161,250,1670800102664175,1670800102,Ax8N7N0BC2JobnEiv1O3mw==,50424,0,0,0,whats-the-deal-with-comicsgate,5,105,15,100.0,15.0,"[{'no': 134496395, 'now': '12/12/22(Mon)05:14:28', 'name': 'Anonymous', 'com': '<a href=""#p134490887"" class=""quotelink"">&gt;&gt;134490887</a><br>Literally the conservative of tomorrow. Kid (trade) touching is acceptable now, the rest comes later as they have absolutely no backbone and can only consoom/react/mimic the left.', 'time': 1670840068, 'resto': 134488909}, {'no': 134496830, 'now': '12/12/22(Mon)06:49:16', 'name': 'Anonymous', 'com': '<a href=""#p134490354"" class=""quotelink"">&gt;&gt;134490354</a><br>Waren&#039;t comicbooks of the interbellum and 40&#039;s also a money loundering operations. I&#039;ve heard something like that recently.', 'time': 1670845756, 'resto': 134488909}, {'no': 134496900, 'now': '12/12/22(Mon)07:06:11', 'name': 'Anonymous', 'com': '<a href=""#p134491182"" class=""quotelink"">&gt;&gt;134491182</a><br>That&#039;s not Superman in the lower left corner though.', 'time': 1670846771, 'resto': 134488909}, {'no': 134496906, 'now': '12/12/22(Mon)07:07:53', 'name': 'Anonymous', 'com': '<a href=""#p134496830"" class=""quotelink"">&gt;&gt;134496830</a><br>I just know of the criminal publishing of counterfeit porn parodies of copyrighted characters, the Tijuana Bibles.', 'time': 1670846873, 'resto': 134488909}, {'no': 134496915, 'now': '12/12/22(Mon)07:11:39', 'name': 'Anonymous', 'com': '<a href=""#p134496830"" class=""quotelink"">&gt;&gt;134496830</a><br>you can launder money with most venues, as long as its something where its hard to tell how much was produced, like services books or art', 'time': 1670847099, 'resto': 134488909}]",1670847099,What’s the deal with Comicsgate?,
20,134475318,12/10/22(Sat)21:23:13,Anonymous,"<span class=""quote"">&gt;No gay characters</span><br><span class=""quote"">&gt;never talked about on /co/</span><br>So you guys just want to bitch about muh gays eh?",pantheon,.png,640,947,168,249,1670725393773433,1670725393,4e9FE7jR5QrEbTHDyhKacQ==,709046,0,0,0,pantheon,5,90,19,85.0,19.0,"[{'no': 134495641, 'now': '12/12/22(Mon)02:40:56', 'name': 'Anonymous', 'com': '<a href=""#p134495598"" class=""quotelink"">&gt;&gt;134495598</a><br>Oh okay, that&#039;s probably why it&#039;s not discussed. Anime style is so different from Western animation.', 'time': 1670830856, 'resto': 134475318}, {'no': 134495942, 'now': '12/12/22(Mon)03:38:26', 'name': 'Anonymous', 'com': '<a href=""#p134495600"" class=""quotelink"">&gt;&gt;134495600</a><br>Probably deep for an American cartoon lol', 'time': 1670834306, 'resto': 134475318}, {'no': 134496267, 'now': '12/12/22(Mon)04:45:40', 'name': 'Anonymous', 'com': '<a href=""#p134493800"" class=""quotelink"">&gt;&gt;134493800</a><br>I think they&#039;re too tech savvy to get their content leaked. At least accidentally', 'time': 1670838340, 'resto': 134475318}, {'no': 134496910, 'now': '12/12/22(Mon)07:09:03', 'name': 'Anonymous', 'com': '<a href=""#p134475318"" class=""quotelink"">&gt;&gt;134475318</a><br>I skipped on this because the art style is unappealing and the show looks like it wouldn&#039;t get any attention if it wasn&#039;t animated.', 'time': 1670846943, 'resto': 134475318}, {'no': 134496913, 'now': '12/12/22(Mon)07:10:14', 'name': 'Anonymous', 'com': '<a href=""#p134475661"" class=""quotelink"">&gt;&gt;134475661</a><br>Based', 'time': 1670847014, 'resto': 134475318}]",1670847014,Pantheon,
21,134473001,12/10/22(Sat)18:33:09,Anonymous,Why is Frankie and Mac&#039;s relationship so wholesome?,FjegRDWVIAAU_7i,.jpg,2274,3008,188,250,1670715189928280,1670715189,4YTMaYk7oGGI2G5zyIh9QQ==,563047,0,0,0,why-is-frankie-and-macs-relationship-so-wholesome,5,277,79,272.0,78.0,"[{'no': 134496551, 'now': '12/12/22(Mon)05:42:42', 'name': 'Anonymous', 'filename': '16315901021794', 'ext': '.jpg', 'w': 912, 'h': 1600, 'tn_w': 71, 'tn_h': 125, 'tim': 1670841762828040, 'time': 1670841762, 'md5': 'eTvt1JBfB4CUwj5nA9Y4VQ==', 'fsize': 830220, 'resto': 134473001}, {'no': 134496653, 'now': '12/12/22(Mon)06:07:06', 'name': 'Anonymous', 'com': '<a href=""#p134495978"" class=""quotelink"">&gt;&gt;134495978</a><br>Well, 2-3 times your size is the best range for women.', 'time': 1670843226, 'resto': 134473001}, {'no': 134496879, 'now': '12/12/22(Mon)07:01:15', 'name': 'Anonymous', 'com': '<span class=""quote"">&gt;have a hyperactive girl who seems to obsessed with you</span><br><span class=""quote"">&gt;call her Goo</span><br>What did Craig mean by this?', 'time': 1670846475, 'resto': 134473001}, {'no': 134496896, 'now': '12/12/22(Mon)07:04:38', 'name': 'Anonymous', 'com': '<a href=""#p134474657"" class=""quotelink"">&gt;&gt;134474657</a><br>Where does yoto post these? I can&#039;t find them when I try google.', 'time': 1670846678, 'resto': 134473001}, {'no': 134496911, 'now': '12/12/22(Mon)07:09:44', 'name': 'Anonymous', 'com': '<a href=""#p134496896"" class=""quotelink"">&gt;&gt;134496896</a><br>https://twitter.com/Yotomoe1', 'time': 1670846984, 'resto': 134473001}]",1670846984,,
22,134488066,12/11/22(Sun)17:00:36,Unofficial Conductor,"Previous Thread: <a href=""/co/thread/134471843#p134471843"" class=""quotelink"">&gt;&gt;134471843</a><br><br>Pastebin: https://pastebin.com/CP3XHLar<br>Password: zCXhuqLwAv<br>Sonic and the Freedom Fighters Fancomic: https://mobiuscomics.com<br>Unofficial Ride Website: https://the-ride.neocities.org<br><br>Another short thread as I get ready for the next big storytime! I’ve got some comedy, some edge, and some Sally! Let’s start with some 2000s comics where Sonic’s a jerk, Amy’s a psycho, and Tails is caught in the middle of a bunch of shit. Some things never change!<br><br>https://www.deviantart.com/taeshilh<wbr><br><br>Also, last thread had an update for Sonic and the Freedom Fighters. Check the OP of the last thread for posts replying to it.<br><br>Question: Do you get tired of Sonic content? Do you take breaks from these threads because of it?",1,.png,1441,1113,250,193,1670796036948556,1670796036,5p6CeQp5zopVwrUZX1aPlA==,639542,0,0,0,unofficial-sonic-storytime-various-stories-85,5,168,67,163.0,65.0,"[{'no': 134496287, 'now': '12/12/22(Mon)04:50:17', 'name': 'Anonymous', 'com': 'Expectations vs reality.', 'filename': 'silver_s_mind_vs_reality_by_tataina8_d8ubcda', 'ext': '.png', 'w': 631, 'h': 3658, 'tn_w': 21, 'tn_h': 125, 'tim': 1670838617394983, 'time': 1670838617, 'md5': 'YoT+BwDjKmmn8ZExnk2WEA==', 'fsize': 163416, 'resto': 134488066}, {'no': 134496606, 'now': '12/12/22(Mon)05:55:18', 'name': 'Anonymous', 'com': 'But what crimes would Stripes commit?', 'filename': 'funny_meme_raccoon_by_underworldcircle_dfjyoiu-fullview', 'ext': '.jpg', 'w': 1280, 'h': 959, 'tn_w': 125, 'tn_h': 93, 'tim': 1670842518884071, 'time': 1670842518, 'md5': 'CYWNj51sRlCILJ0jRANnVA==', 'fsize': 133480, 'resto': 134488066}, {'no': 134496786, 'now': '12/12/22(Mon)06:41:08', 'name': 'Anonymous', 'com': '<a href=""#p134496606"" class=""quotelink"">&gt;&gt;134496606</a><br>All of them.', 'time': 1670845268, 'resto': 134488066}, {'no': 134496869, 'now': '12/12/22(Mon)06:57:52', 'name': 'Anonymous', 'com': '<a href=""#p134496606"" class=""quotelink"">&gt;&gt;134496606</a><br>He is betraying the person giving him the gun. Look at him, it&#039;s obvious he doesn&#039;t intend to use to do crime, he has much worse perversions in mind.', 'time': 1670846272, 'resto': 134488066}, {'no': 134496908, 'now': '12/12/22(Mon)07:08:25', 'name': 'Anonymous', 'com': '<a href=""#p134496606"" class=""quotelink"">&gt;&gt;134496606</a><br>Stripes doesn&#039;t need a gun, he&#039;s already stolen my heart!', 'time': 1670846905, 'resto': 134488066}]",1670846905,Unofficial Sonic Storytime: Various Stories #85,
23,134496630,12/12/22(Mon)06:01:38,Anonymous,What&#039;s worth reading at DC atm?,file,.png,900,900,250,250,1670842898668760,1670842898,V8UeU++VlI9r/lKHJK8trg==,45938,0,0,0,whats-worth-reading-at-dc-atm,5,15,2,10.0,2.0,"[{'no': 134496856, 'now': '12/12/22(Mon)06:55:25', 'name': 'Anonymous', 'com': '<a href=""#p134496851"" class=""quotelink"">&gt;&gt;134496851</a><br><span class=""quote"">&gt;I&#039;d recommend the Human Target</span><br>Well, I hope he&#039;s you.', 'time': 1670846125, 'resto': 134496630}, {'no': 134496867, 'now': '12/12/22(Mon)06:57:33', 'name': 'Anonymous', 'com': 'World’s Finest<br>Flash<br>Monkey Prince<br>Action Comics <br>Poison Ivy<br><br>Swamp Thing was dope but it’s over now', 'time': 1670846253, 'resto': 134496630}, {'no': 134496876, 'now': '12/12/22(Mon)06:59:58', 'name': 'Anonymous', 'com': '<a href=""#p134496867"" class=""quotelink"">&gt;&gt;134496867</a><br><span class=""quote"">&gt;Action Comics</span><br>ha', 'time': 1670846398, 'resto': 134496630}, {'no': 134496897, 'now': '12/12/22(Mon)07:04:54', 'name': 'Anonymous', 'com': 'Zdarsky&#039;s first Batman arc was fun. It had a mixed reception because the villain was kinda bland and Zdarsky tries to mimic Morrison&#039;s run. I still liked it though and I&#039;m optimistic for what&#039;s next.', 'time': 1670846694, 'resto': 134496630}, {'no': 134496907, 'now': '12/12/22(Mon)07:08:14', 'name': 'Anonymous', 'com': '<a href=""#p134496675"" class=""quotelink"">&gt;&gt;134496675</a><br>You fucking faggot', 'time': 1670846894, 'resto': 134496630}]",1670846894,,
24,134494756,12/12/22(Mon)01:10:00,Anonymous,"<span class=""quote"">&gt;brain damag</span>",1670788907338874,.png,917,637,250,173,1670825400494146,1670825400,AQe0JyMiKh3Qer/ClpEwdQ==,442668,0,0,0,brain-damag,5,13,2,8.0,1.0,"[{'no': 134496468, 'now': '12/12/22(Mon)05:26:41', 'name': 'Anonymous', 'com': '<a href=""#p134496415"" class=""quotelink"">&gt;&gt;134496415</a><br>The show is meh at worst. <br>Im just a tired man that enjoys the most basic bitch designs as long as they are cute. And the dorf is really cute', 'time': 1670840801, 'resto': 134494756}, {'no': 134496499, 'now': '12/12/22(Mon)05:33:18', 'name': 'Anonymous', 'com': '<a href=""#p134496415"" class=""quotelink"">&gt;&gt;134496415</a><br>The show is whatever, although I must admit it produced some excellent porn. What everybody (rightfully) hated was everything behind/leading up to the actual show release. It&#039;s a DmC: Devil May Cry case in which the PR shitshow is infinitely more interesting than the final product itself.', 'time': 1670841198, 'resto': 134494756}, {'no': 134496516, 'now': '12/12/22(Mon)05:36:18', 'name': 'Anonymous', 'com': '<a href=""#p134496499"" class=""quotelink"">&gt;&gt;134496499</a><br>What else happened outside the garbage trailer? I think the producers gone in to radio silent after they released and the reaction it got. Did they ever gone in to detail of what happened between production?', 'time': 1670841378, 'resto': 134494756}, {'no': 134496889, 'now': '12/12/22(Mon)07:02:39', 'name': 'Anonymous', 'com': '<a href=""#p134496415"" class=""quotelink"">&gt;&gt;134496415</a><br>its actually really bad if you watch it in earnest expecting a good expirience<br><br>it is, however, pretty hilarious if you knowingly go into it expecting crap and consider it a parodic comedy of sorts<br><br>also its canon that parsley fucks her little brothers and people who wont watch the show wont know it', 'filename': '1669843750221992', 'ext': '.png', 'w': 200, 'h': 200, 'tn_w': 125, 'tn_h': 125, 'tim': 1670846559189340, 'time': 1670846559, 'md5': '7hYYxwP4VFNKJkYJsFR2HQ==', 'fsize': 64240, 'resto': 134494756}, {'no': 134496903, 'now': '12/12/22(Mon)07:06:53', 'name': 'Anonymous', 'com': '<a href=""#p134496450"" class=""quotelink"">&gt;&gt;134496450</a><br><span class=""quote"">&gt;pretty much made for 13 year old</span><br>they try proving its &quot;mature&quot; by discussing adult topics, showing violence and swearing, but it just comes off as even more childish kek<br>the &quot;mature topics&quot; start and end with a chara literally going &quot;btw im transgender&quot; to the camera and it just feels comedic, the &quot;violence&quot; is ketchup splattering everywhere whenever anything gets stabbed even of it makes no sense for it to bleed and would ironically be cooler if it didnt, like say, some kinda demon or something... and the swearing? it comes out of left field once every few episodes and makes me shit my tits off laughing because its so unfitting and impromptu.<br>this whole thing is an accidental comedy', 'time': 1670846813, 'resto': 134494756}]",1670846813,,
25,134463170,12/10/22(Sat)00:24:46,Anonymous,Ngl this show looks pretty good. Have you watched the clip of Nu-Tails and Sonic hanging out?<br><br>https://www.youtube.com/watch?v=KJ2<wbr>m2V1_-ds,19473956365,.png,1280,720,250,140,1670649886740511,1670649886,y7T0AOubEp9MLWQNYqsdrw==,469327,0,0,0,sonic-prime,5,254,39,249.0,38.0,"[{'no': 134496421, 'now': '12/12/22(Mon)05:18:31', 'name': 'Anonymous', 'com': '<a href=""#p134492049"" class=""quotelink"">&gt;&gt;134492049</a><br>Neat, how did you decode that? Where did you start with? There&#039;s been a lot of fictional languages that work the same way and fans have figured them out pretty soon, but I&#039;m surprised you needed such a small amount of text to decode some of the letters.', 'time': 1670840311, 'resto': 134463170}, {'no': 134496819, 'now': '12/12/22(Mon)06:47:12', 'name': 'Anonymous', 'com': '<a href=""#p134492049"" class=""quotelink"">&gt;&gt;134492049</a><br>Might come up later', 'time': 1670845632, 'resto': 134463170}, {'no': 134496825, 'now': '12/12/22(Mon)06:48:23', 'name': 'Anonymous', 'com': '<a href=""#p134496421"" class=""quotelink"">&gt;&gt;134496421</a><br>They probably started with the word Eggman, honestly.', 'time': 1670845703, 'resto': 134463170}, {'no': 134496874, 'now': '12/12/22(Mon)06:58:53', 'name': 'Anonymous', 'com': '<a href=""#p134492049"" class=""quotelink"">&gt;&gt;134492049</a><br>Children?', 'time': 1670846333, 'resto': 134463170}, {'no': 134496902, 'now': '12/12/22(Mon)07:06:32', 'name': 'Anonymous', 'com': '<a href=""#p134496874"" class=""quotelink"">&gt;&gt;134496874</a><br>&quot;We&#039;re all Eggmans children&quot;', 'filename': 'children', 'ext': '.jpg', 'w': 536, 'h': 472, 'tn_w': 125, 'tn_h': 110, 'tim': 1670846792892277, 'time': 1670846792, 'md5': 'hxvscRXRrZ0IH0aFm5kGeg==', 'fsize': 33019, 'resto': 134463170}]",1670846792,Sonic Prime,
26,134495760,12/12/22(Mon)03:00:51,Anonymous,Chapter: 87: Page 19<br><br>Annie did not know what she meant.<br><br>https://www.gunnerkrigg.com/,00002718,.jpg,600,849,176,249,1670832051955332,1670832051,85cGheI4We6RL3HVKJ0iAQ==,237556,0,0,0,gunnerkrigg-court,5,14,3,9.0,2.0,"[{'no': 134496427, 'now': '12/12/22(Mon)05:20:24', 'name': 'Anonymous', 'com': '<a href=""#p134495781"" class=""quotelink"">&gt;&gt;134495781</a><br>All over Annie&#039;s face?', 'time': 1670840424, 'resto': 134495760}, {'no': 134496640, 'now': '12/12/22(Mon)06:03:59', 'name': 'Anonymous', 'com': '<a href=""#p134496224"" class=""quotelink"">&gt;&gt;134496224</a><br><span class=""quote"">&gt;Doing court stuff</span><br>That is incredibly vague. Could be mopping the floor. Could be plotting an affront to humanity.', 'time': 1670843039, 'resto': 134495760}, {'no': 134496698, 'now': '12/12/22(Mon)06:20:05', 'name': 'Anonymous', 'com': '<a href=""#p134496001"" class=""quotelink"">&gt;&gt;134496001</a><br>She&#039;s trying to look cool, but Annie is too autistic to pick up on it. <s>As are you.</s>', 'time': 1670844005, 'resto': 134495760}, {'no': 134496850, 'now': '12/12/22(Mon)06:54:09', 'name': 'Anonymous', 'com': '<a href=""#p134496134"" class=""quotelink"">&gt;&gt;134496134</a><br>This. Fucking FINALLY Jenny&#039;s coming back!', 'filename': 'rolling for damage', 'ext': '.jpg', 'w': 175, 'h': 309, 'tn_w': 70, 'tn_h': 125, 'tim': 1670846049116367, 'time': 1670846049, 'md5': 'EUKdZnmmhMHbSofcqDTQ2g==', 'fsize': 10841, 'resto': 134495760}, {'no': 134496901, 'now': '12/12/22(Mon)07:06:28', 'name': 'Anonymous', 'com': '<a href=""#p134496640"" class=""quotelink"">&gt;&gt;134496640</a><br>Doing Parley.', 'time': 1670846788, 'resto': 134495760}]",1670846788,Gunnerkrigg Court,
27,134494891,12/12/22(Mon)01:21:42,Anonymous,I want to race mix with elves.,Season_4_Trailer__The_Dragon_Pri,.jpg,1200,675,250,140,1670826102996157,1670826102,8/hqdUuPZunA7VcelwXDjw==,106495,0,0,0,i-want-to-race-mix-with-elves,5,24,16,19.0,12.0,"[{'no': 134496760, 'now': '12/12/22(Mon)06:36:49', 'name': 'Anonymous', 'com': '<a href=""#p134496407"" class=""quotelink"">&gt;&gt;134496407</a><br><a href=""#p134496419"" class=""quotelink"">&gt;&gt;134496419</a><br><a href=""#p134496557"" class=""quotelink"">&gt;&gt;134496557</a><br><span class=""quote"">&gt;Callum lost his v card to this</span>', 'time': 1670845009, 'resto': 134494891}, {'no': 134496835, 'now': '12/12/22(Mon)06:50:09', 'name': 'Anonymous', 'com': '<a href=""#p134496760"" class=""quotelink"">&gt;&gt;134496760</a><br><span class=""quote"">&gt;Rayla lost her v card to this</span>', 'filename': 'Amaya Rayla', 'ext': '.png', 'w': 1920, 'h': 1080, 'tn_w': 125, 'tn_h': 70, 'tim': 1670845809607827, 'time': 1670845809, 'md5': 'THgeD/c2E/kf97ID4BBRkQ==', 'fsize': 1479364, 'resto': 134494891}, {'no': 134496862, 'now': '12/12/22(Mon)06:56:56', 'name': 'Anonymous', 'com': '<a href=""#p134496835"" class=""quotelink"">&gt;&gt;134496835</a><br><span class=""quote"">&gt;Ezran lost his v card to this</span>', 'filename': '2771724065', 'ext': '.png', 'w': 492, 'h': 657, 'tn_w': 93, 'tn_h': 125, 'tim': 1670846216079610, 'time': 1670846216, 'md5': 'NfPjs4D1urvqbWLM9xiswQ==', 'fsize': 315218, 'resto': 134494891}, {'no': 134496875, 'now': '12/12/22(Mon)06:59:16', 'name': 'Anonymous', 'com': '<a href=""#p134496862"" class=""quotelink"">&gt;&gt;134496862</a><br><span class=""quote"">&gt;Soren lost his v card to this.</span>', 'filename': 'Claudia messy hair', 'ext': '.png', 'w': 1080, 'h': 1080, 'tn_w': 125, 'tn_h': 125, 'tim': 1670846356568549, 'time': 1670846356, 'md5': 'tgpI2vcfDRLv8s8Oc9sVrg==', 'fsize': 614799, 'resto': 134494891}, {'no': 134496899, 'now': '12/12/22(Mon)07:05:19', 'name': 'Anonymous', 'com': '<a href=""#p134496862"" class=""quotelink"">&gt;&gt;134496862</a><br>Wrong', 'filename': 'N&#039;than 3', 'ext': '.jpg', 'w': 648, 'h': 752, 'tn_w': 107, 'tn_h': 125, 'tim': 1670846719853957, 'time': 1670846719, 'md5': 'M37gLUugih2EFTglW/b6JA==', 'fsize': 106472, 'resto': 134494891, 'spoiler': 1}]",1670846719,,
28,134483232,12/11/22(Sun)09:10:08,Anonymous,"&quot;Sinister betrayed the nation of Krakoa? How could this have happened, nobody could have predicted this!!&quot;",Sinis of Sinister,.png,800,590,250,184,1670767808579537,1670767808,KDjwTYVkj1ALQjA/7A4tZw==,501997,0,0,0,sinister-betrayed-the-nation-of-krakoa-how-could,5,127,16,122.0,16.0,"[{'no': 134495764, 'now': '12/12/22(Mon)03:02:23', 'name': 'Anonymous', 'com': '<a href=""#p134483302"" class=""quotelink"">&gt;&gt;134483302</a><br>Because intersectionalists believe it&#039;s impossible for a minority to be a villain.', 'time': 1670832143, 'resto': 134483232}, {'no': 134495980, 'now': '12/12/22(Mon)03:43:43', 'name': 'Anonymous', 'com': '<a href=""#p134495764"" class=""quotelink"">&gt;&gt;134495764</a><br><span class=""quote"">&gt;Because intersectionalists believe it&#039;s impossible for a minority to be a villain.</span><br>One of the first things Krakoa did was toss Sabretooth in a hole.', 'time': 1670834623, 'resto': 134483232}, {'no': 134496530, 'now': '12/12/22(Mon)05:39:15', 'name': 'Anonymous', 'com': '<a href=""#p134494837"" class=""quotelink"">&gt;&gt;134494837</a><br><span class=""quote"">&gt;&quot;hey man cyclops is cool with killing people to the extent he includes an evil version of you before telling you what&#039;s going on. that might seem like a betrayal. how are you holding up?&quot;</span><br>You&#039;re mixing up Cyclops&#039; X-Force with Logan&#039;s Uncanny X-Force.<br>Beast worked with Dark Beast. Logan worked with Dark Beast. Scott never worked with Dark Beast.<br>Which makes Beast even more of a hypocrite, right?', 'time': 1670841555, 'resto': 134483232}, {'no': 134496890, 'now': '12/12/22(Mon)07:02:42', 'name': 'Anonymous', 'com': 'So Beast sucks even more than he did a decade ago and the people trying to defend him don&#039;t actually read comics. Figures.', 'time': 1670846562, 'resto': 134483232}, {'no': 134496898, 'now': '12/12/22(Mon)07:05:12', 'name': 'Anonymous', 'com': '<a href=""#p134495980"" class=""quotelink"">&gt;&gt;134495980</a><br><span class=""quote"">&gt;One of the first things Krakoa did was toss Sabretooth in a hole.</span><br>Sabretooth has never hooked up with Emma Frost', 'time': 1670846712, 'resto': 134483232}]",1670846712,,
29,134495601,12/12/22(Mon)02:35:35,Anonymous,TRY AND CATCH ME BITCH,RickPrime,.png,711,1072,165,250,1670830535738927,1670830535,VkauGvJc1XrCR6FSdpBwCQ==,497723,0,0,0,try-and-catch-me-bitch,5,22,3,17.0,3.0,"[{'no': 134496282, 'now': '12/12/22(Mon)04:49:07', 'name': 'Anonymous', 'com': '<a href=""#p134495739"" class=""quotelink"">&gt;&gt;134495739</a><br>Is there really no recording of the yule log thing?', 'time': 1670838547, 'resto': 134495601}, {'no': 134496431, 'now': '12/12/22(Mon)05:21:18', 'name': 'Anonymous', 'com': 'I&#039;m not quoting that guy.', 'time': 1670840478, 'resto': 134495601}, {'no': 134496523, 'now': '12/12/22(Mon)05:37:48', 'name': 'Anonymous', 'com': '<a href=""#p134495808"" class=""quotelink"">&gt;&gt;134495808</a><br><span class=""quote"">&gt;And finally prime rick was made up by our rick, along with his bullshit back story to entertain the audience/teach mortal a lesson or some shit.</span><br>As someone who hates his &quot;official&quot; backstory, I would love this.', 'time': 1670841468, 'resto': 134495601}, {'no': 134496880, 'now': '12/12/22(Mon)07:01:28', 'name': 'Anonymous', 'com': '<a href=""#p134495808"" class=""quotelink"">&gt;&gt;134495808</a><br><span class=""quote"">&gt;I can see hack Harmon going TWO different routes.</span><br><span class=""quote"">&gt;A</span><br><span class=""quote"">&gt;B</span><br><span class=""quote"">&gt;C</span><br><span class=""quote"">&gt;Proccedes to list 5 more different routes</span><br><span class=""quote"">&gt;Quote me guys i swear.</span><br><br>No offence my dude but that have to be the worst post i&#039;ve seen all week.', 'time': 1670846488, 'resto': 134495601}, {'no': 134496894, 'now': '12/12/22(Mon)07:04:18', 'name': 'Anonymous', 'com': '<a href=""#p134495638"" class=""quotelink"">&gt;&gt;134495638</a><br>Id bet money that the Prime Rick storyline gets resolved in the first episode of the next season, you know, like most cliffhangers they ever did.', 'time': 1670846658, 'resto': 134495601}]",1670846658,,
30,134486867,12/11/22(Sun)15:11:50,Anonymous,,20221211_173735,.jpg,1040,1106,235,250,1670789510217094,1670789510,9v3AlXxDUtER7MMvmRuKpw==,135603,0,0,0,gilf-thread,5,45,36,40.0,32.0,"[{'no': 134496150, 'now': '12/12/22(Mon)04:22:08', 'name': 'Anonymous', 'com': '<a href=""#p134490650"" class=""quotelink"">&gt;&gt;134490650</a><br>Very good choice there anon. She was pretty wicked. Bonus that since she had a descendant she really was a mother at some point.', 'time': 1670836928, 'resto': 134486867}, {'no': 134496727, 'now': '12/12/22(Mon)06:28:43', 'name': 'Anonymous', 'filename': '1638137463079', 'ext': '.jpg', 'w': 1280, 'h': 738, 'tn_w': 125, 'tn_h': 72, 'tim': 1670844523172137, 'time': 1670844523, 'md5': 'FJ2EdlpOnIPUntEm2NgEgg==', 'fsize': 137138, 'resto': 134486867}, {'no': 134496736, 'now': '12/12/22(Mon)06:32:21', 'name': 'Anonymous', 'com': '<a href=""#p134486867"" class=""quotelink"">&gt;&gt;134486867</a>', 'filename': 'b78aaf963d6509dde6cc447f57cb5beadeda4dc1', 'ext': '.png', 'w': 2026, 'h': 1704, 'tn_w': 125, 'tn_h': 105, 'tim': 1670844741706627, 'time': 1670844741, 'md5': '1HJUw8+GNlLCWddZ/P3kxQ==', 'fsize': 855881, 'resto': 134486867}, {'no': 134496744, 'now': '12/12/22(Mon)06:34:32', 'name': 'Anonymous', 'filename': 'Waitress_Lady', 'ext': '.png', 'w': 492, 'h': 484, 'tn_w': 125, 'tn_h': 122, 'tim': 1670844872093015, 'time': 1670844872, 'md5': '4C/oPZkBkxY2PvxMMXnRbQ==', 'fsize': 317264, 'resto': 134486867}, {'no': 134496892, 'now': '12/12/22(Mon)07:03:31', 'name': 'Anonymous', 'filename': '2021-09-27 08_50_52-Watch Persepolis Online - Movies - Brave', 'ext': '.png', 'w': 1073, 'h': 953, 'tn_w': 125, 'tn_h': 111, 'tim': 1670846611850309, 'time': 1670846611, 'md5': 'Po5c/8i9/lUAcTl3x+gPwQ==', 'fsize': 862039, 'resto': 134486867}]",1670846611,Gilf thread,
